,title,price,rating,image,description,url
66,Thore Q90 Over Ear iPhone Headphones with Lightning Connector - Closed Back Studio DJ Monitor Earphones with 50mm Neodymium Drivers and Apple MFI Certified Cable (Black),$48.49,4.1 ,https://m.media-amazon.com/images/I/61GjkwGTraL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Thore V200 / Performance Over-Ear DJ Monitor Headphones for iPhone   We invite you to experience:  1. Digitally Tuned Sound  2. Bolstered Comfort  3. Lasting Durability  4. Additional Features  5. Precision Specs   1.  Digital Tuned Sound   At Thore we live to make sound come to life. Our new V200 DJ headphones are perfect for those who like to master their own beats.  The V200 features an accurate and powerful sound profile. Bass is weighted and firm without overwhelming the mids and highs that come through  with vivid detail. Leaving nothing to chance, every pair is RVRB-8 digitally tuned to provide near perfect aural consistency for every pair.   2.  Comfort & Design   Materials play a vital role in the comfort of your new pair. We proudly use only protein leather in the ear cups and headbands of these  headphones. Behind the pad sits an ultra-comfortable foam that guarantees all listeners big and small alike - are provided with perfect fit and  comfort for hours of studio (or casual) use.   3. Features   Whether you’re an aspiring DJ or a casual at-home music aficionado looking for great sound – we’ve got your ticket. The pair comes with both cords you  need to experience the pair to the fullest. Every pair includes (1x) 6.5mm-3.5mm DJ aux cable and (1x) 4ft MFI Certified Lightning cable for iPhone.   - Compact portability:  With its foldable, swivel cup design, the V200 is the perfect multi-use pair. Great for everything from turntables and mixing boards to just enjoying your Pop2K Spotify playlist.",https://www.amazon.com/Thore-iPhone-Headphones-Lightning-Connector/dp/B07KRH6BF5/ref=sr_1_50?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-50
67,"BESIGN BTH01 Wireless Headphones for TV Watching with Bluetooth Transmitter Charging Dock, Bluetooth TV Headsets, 100ft Range No Audio Delay, Digital Optical RCA AUX, Full Black",$59.99,4.1 ,https://m.media-amazon.com/images/I/61xvtGDfylL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Wireless-Headphones-Watching-Bluetooth-Transmitter/dp/B08GLS1PLV/ref=sr_1_51?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-51
68,"Bose QuietComfort Ultra Wireless Noise Cancelling Over-Ear Headphones 2-Pack, Black and White with Green Extreme Portable Wireless Charger",Page 1 of 1,,https://m.media-amazon.com/images/I/51eguLneS7L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"QuietComfort Ultra Headphones takes everything music makes you feel to new highs. It starts with world-class noise cancellation that's quieter than its predecessors. Then breakthrough spatialized audio makes your music feel more immersive than ever before. Bose Immersive Audio takes what you're hearing out of your head and places it in front of you for the most natural listening experience - no matter the content or source. And CustomTune technology upgrades your sound even more by analyzing your ear's shape and adapting the audio performance so everything you listen to hits exactly as it should. Keep the session going with up to 24 hours of battery life (up to 18 hours with Immersive Audio) and unrivaled comfort from luxe materials. The earcups wrap your ears in a soft hug while the headband spreads pressure evenly. And sleek metal arms add a statement of sophisticated design. Connect to your devices with advanced Bluetooth 5.3 and keep track of what you have paired in the Bose Music app. It also makes setup quick and easy, gives you access to Adjustable EQ settings, and more. Available in Black or White Smoke.Leveled-up listening.World-class noise cancellation, quieter than ever before. Breakthrough spatialized audio for more immersive listening - no matter the content or source. Elevated design and luxe materials for unrivaled comfort. It's everything music should make you feel taken to new highs.Immersive audio. Feels more real.Bose I",https://www.amazon.com/Bose-QuietComfort-Wireless-Cancelling-Headphones/dp/B0CQV7GMCL/ref=sr_1_52?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-52
69,"ABRAMTEK 100W Bluetooth Speaker, E600 High Power Wireless Speaker with Super Bass Subwoofer and 360 Sound for Home Office Party Outdoor (Grey)",$219.00,4.4 ,https://m.media-amazon.com/images/I/51yczu0-CIL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjA3Nzk3ODU5NjM1OTc3OjE3MjY1NTE0NTE6c3BfYnRmOjIwMDA3NTc3NTI3MzQ5ODo6MDo6&url=%2FBluetooth-Speaker-ABRAMTEK-Wireless-Subwoofer%2Fdp%2FB07PN8Q3DB%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551451%26s%3Daht%26sr%3D1-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
70,"Open Ear Bluetooth Bone Conduction Headphones Hear Your Surroundings/Unbeatable Comfort/Secure Sweatproof Fit/Sport Headband for Running, Working Out, Fishing & Biking - Stealth Black",$79.95,3.7 ,https://m.media-amazon.com/images/I/51Fzl4mK+ML._AC_SY300_SX300_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjA3Nzk3ODU5NjM1OTc3OjE3MjY1NTE0NTE6c3BfYnRmOjMwMDIwMDM1OTA3OTYwMjo6MDo6&url=%2FOpen-Ear-Wireless-Conduction-Headphones-Bluetooth%2Fdp%2FB086LK45JX%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551451%26s%3Daht%26sr%3D1-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
71,"Generic Aura-Sync Surround Color Deep Bass Speaker, Small, Brown",$42.35,3.2 ,https://m.media-amazon.com/images/I/41sum1XDhhL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Bluetooth 5.2 Wireless Connection, TWS Dual-Speakers Connection Technology produces true wireless Stereo sound quality, Color Light in 360 Degrees, Rhythmic Light Change according to the Melody of the Song, Built-in 52mm Hi-Fi Trumpet produces DEEP BASS sound quality, Portable Size, TF Card play. Hands free calling function.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozOTkxNjEwNTYxNjgwNjQ1OjE3MjY1NTE1ODM6c3BfYXRmX25leHQ6MzAwMjIyMTIxMjY0NDAyOjowOjo&url=%2FGeneric-Aura-Sync-Surround-Color-Speaker%2Fdp%2FB0D1K1W2QC%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551583%26s%3Daht%26sr%3D1-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
72,"Viozon Tablet Stand Pillow, Compatible with 4.7""-13"" Phone/Tablet, iPad, iPhone, Samsung, Google, Kindle, 360°Adjustable Phone Holder for Bed with Soft Plush Fabric, and Detachable Bowl, Pink",$45.99,4.7 ,https://m.media-amazon.com/images/I/61SMJvnmwgL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozOTkxNjEwNTYxNjgwNjQ1OjE3MjY1NTE1ODM6c3BfYXRmX25leHQ6MzAwMTMzMTc2MjY4OTAyOjowOjo&url=%2FViozon-Compatible-Samsung-360%25C2%25B0Adjustable-Detachable%2Fdp%2FB0CMX7JML7%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551583%26s%3Daht%26sr%3D1-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
73,"Universal Headphone Stand Wood, Walnut Headset Stand for Desk, Walnut Gaming Headphone Holder Compatible for Sennheiser, Bose, Beats, Razer, AKG, Airpod Max, HyperX, Sony PS4 etc.",$24.99,4.4 ,https://m.media-amazon.com/images/I/71n1CO91KJL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/urbanplus-Universal-Headphone-Compatible-Sennheiser/dp/B0BK9V53WX/ref=sr_1_51?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-51
74,"Micool Headphone Stand, Aluminium and Wood Gaming Headset Stand Holder for All Size Headphones with Stable Heavy Base, Headphone Holder for Desk",$17.99,4.6 ,https://m.media-amazon.com/images/I/51ci7qXfo+L._AC_SY300_SX300_.jpg,,https://www.amazon.com/Micool-Headphone-Aluminium-Headset-Headphones/dp/B0CRKTZK7Q/ref=sr_1_52?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-52
75,TotalMount Bundle for Headphones and Gaming Headsets (Includes Two Premium Holders),Page 1 of 1,,https://m.media-amazon.com/images/I/71V-RfMFzoL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Includes TWO premium headphone holders.,https://www.amazon.com/TotalMount-Headphones-Headsets-Premium-Holders/dp/B09JVWV79C/ref=sr_1_53?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-53
76,"Puro Sound Labs: PuroPro Hybrid Active Noise Cancelling Volume Limiting Headphones, Wireless Over Ear Bluetooth Headphones, 32h Playtime, Hi-Res Audio, Memory Foam Ear Cups, for Travel and Home Office",$149.00,4.3 ,https://m.media-amazon.com/images/I/71fPlPPNMkL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTgwNzQ4MTcxMTcyODk4OjE3MjY1NTE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAzMDY3NzQ3NDQyMTo6MDo6&url=%2FPuro-Sound-Labs-Cancelling-Headphones%2Fdp%2FB087QV671C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.rULX_M_5m6OiIy7iNdm6r1XfW_G7R9WC057M1nK7QNFtwFS6zvsCh05znV1mRtZXDmp-Kq0mWEWvgIEnIJx8zw._V_ggiyfG6VYwnqGA7e0xGgaXiAAOD_tEI0tQLp8GQk%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB087QV671C%26pd_rd_r%3Dcd169ad8-1148-41b9-9fb0-b433c2257da1%26pd_rd_w%3Dc7LFJ%26pd_rd_wg%3DsF9uT%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3D7R0C1MEKVGH0D9Y71WXV%26qid%3D1726551583%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
77,"Bose QuietComfort 45 Wireless Bluetooth Noise Cancelling Headphones, Over-Ear Headphones with Microphone, Personalized Noise Cancellation and Sound, White Smoke",$259.95,4.7 ,https://m.media-amazon.com/images/I/51iAp-Nq7FL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"The first noise cancelling headphones are back, with quiet, lightweight materials, and proprietary technology for deep, clear sound and adjustable EQ so you can tune your music to your liking. Bose QuietComfort 45 headphones aren’t just an icon reborn – they’re the perfect balance of quiet, comfort, and sound. Plus, everything that made the first around ear headphones an icon is still here. Just refined. Like an updated design with smooth cushions and a clean look. Plush synthetic leather, impact-resistant glass-filled nylon, and cast-metal hinges were all selected for their comfort as well as their durability. Add in minimal clamping force, and you’ll almost forget you’re wearing Bluetooth wireless noise cancelling headphones. Enhanced Acoustic Noise Cancelling™ technology produces the true quiet needed to hear every detail of your music in high fidelity. Or, choose the new Aware Mode to hear your music and your environment together. TriPort acoustic architecture and Bose's innovative Volume-optimized Active EQ add depth and clarity while maintaining balance at any volume. And lightweight materials such as synthetic leather and glass-filled nylon were meticulously selected for comfort and durability. The headphones offer 24 hours of play time*, charge via USB-C®, and feature six microphones for clearer calls. Bluetooth® 5.1 maintains a strong connection, and the Bose app guides you through setup, lets you personalize settings, and keeps your headphones’ software up to date.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTgwNzQ4MTcxMTcyODk4OjE3MjY1NTE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwNjI1MDYxMjYwMjo6MTo6&url=%2FBose-QuietComfort-Bluetooth-Cancelling-Headphones%2Fdp%2FB098FH5P3C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.rULX_M_5m6OiIy7iNdm6r1XfW_G7R9WC057M1nK7QNFtwFS6zvsCh05znV1mRtZXDmp-Kq0mWEWvgIEnIJx8zw._V_ggiyfG6VYwnqGA7e0xGgaXiAAOD_tEI0tQLp8GQk%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB098FH5P3C%26pd_rd_r%3Dcd169ad8-1148-41b9-9fb0-b433c2257da1%26pd_rd_w%3Dc7LFJ%26pd_rd_wg%3DsF9uT%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3D7R0C1MEKVGH0D9Y71WXV%26qid%3D1726551583%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-50-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
78,MUSICOZY Sleep Headphones Bluetooth 5.2 Sleep Mask 3D Wireless Music Sleeping Headphones Headband Eye Mask Sleep Earbuds for Side Sleepers Mom Women Cool Tech Gadgets Gifts,$29.99,4.2 ,https://m.media-amazon.com/images/I/81fqkPUbcHL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTgwNzQ4MTcxMTcyODk4OjE3MjY1NTE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDE1NDIxOTQzMDI5ODo6Mjo6&url=%2FMUSICOZY-Headphones-Bluetooth-Wireless-Sleeping%2Fdp%2FB0BL68YQ96%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.rULX_M_5m6OiIy7iNdm6r1XfW_G7R9WC057M1nK7QNFtwFS6zvsCh05znV1mRtZXDmp-Kq0mWEWvgIEnIJx8zw._V_ggiyfG6VYwnqGA7e0xGgaXiAAOD_tEI0tQLp8GQk%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB0BL68YQ96%26pd_rd_r%3Dcd169ad8-1148-41b9-9fb0-b433c2257da1%26pd_rd_w%3Dc7LFJ%26pd_rd_wg%3DsF9uT%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3D7R0C1MEKVGH0D9Y71WXV%26qid%3D1726551583%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-51-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
79,"MUSICOZY Sleep Headphones Bluetooth 5.2 Headband, Sports Wireless Earphones Sweat Resistant Earbuds with Ultra-Thin HD Stereo Speaker for Workout Running Cool Gadgets Unique Gifts",$19.99,4.2 ,https://m.media-amazon.com/images/I/81W7iDlZ4WL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTgwNzQ4MTcxMTcyODk4OjE3MjY1NTE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE1MjU1NDQ1NzYwMjo6Mzo6&url=%2FMUSICOZY-Headphones-Bluetooth-Headband-Ultra-Thin%2Fdp%2FB09K4WZGVD%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.rULX_M_5m6OiIy7iNdm6r1XfW_G7R9WC057M1nK7QNFtwFS6zvsCh05znV1mRtZXDmp-Kq0mWEWvgIEnIJx8zw._V_ggiyfG6VYwnqGA7e0xGgaXiAAOD_tEI0tQLp8GQk%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB09K4WZGVD%26pd_rd_r%3Dcd169ad8-1148-41b9-9fb0-b433c2257da1%26pd_rd_w%3Dc7LFJ%26pd_rd_wg%3DsF9uT%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3D7R0C1MEKVGH0D9Y71WXV%26qid%3D1726551583%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-52-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
80,"MUSICOZY Bluetooth 5.2 Sleep Headphones, Wireless Headband Headphones with HD Stereo Speakers, Sports Earphones for Sleeping, Running, Yoga, Ideal Gifts for Men, Women, Teens",$19.99,4.2 ,https://m.media-amazon.com/images/I/81l3vDzArWL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTgwNzQ4MTcxMTcyODk4OjE3MjY1NTE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDE2MTkwODYyNjY5ODo6NDo6&url=%2FHeadphones-Bluetooth-Headband-Waterproof-Meditation%2Fdp%2FB087MDNJ6S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.rULX_M_5m6OiIy7iNdm6r1XfW_G7R9WC057M1nK7QNFtwFS6zvsCh05znV1mRtZXDmp-Kq0mWEWvgIEnIJx8zw._V_ggiyfG6VYwnqGA7e0xGgaXiAAOD_tEI0tQLp8GQk%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB087MDNJ6S%26pd_rd_r%3Dcd169ad8-1148-41b9-9fb0-b433c2257da1%26pd_rd_w%3Dc7LFJ%26pd_rd_wg%3DsF9uT%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3D7R0C1MEKVGH0D9Y71WXV%26qid%3D1726551583%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
81,"Geekria Aluminum Alloy Headphone Holder for Over-Ear Headphones, Gaming Headset Holder, Desk Display Hanger with Solid Heavy Base, Compatible with Bose, Sony, AKG, ATH, JBL (Champagne Gold)",$18.95,4.5 ,https://m.media-amazon.com/images/I/61zhylOqwOL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Aluminum-Headphones-Headset-Display-Earphones/dp/B01FF1VRTG/ref=sr_1_54?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-54
82,TotalMount Bundle for Headphones and Gaming Headsets (Includes Two Premium Holders),Page 1 of 1,,https://m.media-amazon.com/images/I/61HfFj9dNXL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Includes TWO premium headphone holders.,https://www.amazon.com/TotalMount-Headphones-Headsets-Premium-Holders/dp/B09HL97D67/ref=sr_1_55?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-55
83,"Headphone Stand Headset Holder Gaming Headset Holder with Aluminum Supporting Bar Flexible Headrest Anti-Slip Earphone Stand for All Headphones, White",$8.99,4.6 ,https://m.media-amazon.com/images/I/51LhZwMfNbL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Headphone-Aluminum-Supporting-Anti-Slip-Headphones/dp/B0734PSWTC/ref=sr_1_56?dib=eyJ2IjoiMSJ9.I2GvuIg2JeaxpXJBPQwftRZIBxBhrTjdfAJqSidCoMHqd5XJfeesIXqAwdaOwd39M2qVd-F2KbbUyRMuNbSx-mA6W5EGO2a_9Vg6-MoaCXz9NB61x9NOLi0taj3KiuRzlvUVM6Nj2TOFitVHbT02cyPNw4zS3NtNUJoqkG1CYQ9WKGlwnFonI_SxA70Xj-C5._mbcyckwvMzjjxploa-WROlqciVL5LR4Mu0x_jdwqVM&dib_tag=se&keywords=bose&qid=1726551583&s=aht&sr=1-56
